major_code,major_group,submajor_code,submajor_group,minor_code,minor_group,unit_code,unit_group,occupation_code,occupation_group,skill_level,is_essential
1,MANAGERS,11,"Chief Executives, General Managers and Legislators",111,"Chief Executives, General Managers and Legislators",1111,Chief Executives and Managing Directors,111111,Chief Executive or Managing Director,1,FALSE
1,MANAGERS,11,"Chief Executives, General Managers and Legislators",111,"Chief Executives, General Managers and Legislators",1112,General Managers,111211,Corporate General Manager,1,FALSE
1,MANAGERS,11,"Chief Executives, General Managers and Legislators",111,"Chief Executives, General Managers and Legislators",1112,General Managers,111212,Defence Force Senior Officer,1,FALSE
1,MANAGERS,11,"Chief Executives, General Managers and Legislators",111,"Chief Executives, General Managers and Legislators",1113,Legislators,111311,Local Government Legislator,1,FALSE
1,MANAGERS,11,"Chief Executives, General Managers and Legislators",111,"Chief Executives, General Managers and Legislators",1113,Legislators,111312,Member of Parliament,1,FALSE
1,MANAGERS,11,"Chief Executives, General Managers and Legislators",111,"Chief Executives, General Managers and Legislators",1113,Legislators,111399,Legislators nec,1,FALSE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1211,Aquaculture Farmers,121111,Aquaculture Farmer,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1212,Crop Farmers,121211,Cotton Grower,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1212,Crop Farmers,121212,Flower Grower,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1212,Crop Farmers,121213,Fruit or Nut Grower,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1212,Crop Farmers,121214,"Grain, Oilseed or Pasture Grower \ Field Crop Grower",1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1212,Crop Farmers,121215,Grape Grower,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1212,Crop Farmers,121216,Mixed Crop Farmer,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1212,Crop Farmers,121217,Sugar Cane Grower,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1212,Crop Farmers,121218,Turf Grower,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1212,Crop Farmers,121221,Vegetable Grower (Aus) \ Market Gardener (NZ),1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1212,Crop Farmers,121299,Crop Farmers nec,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1213,Livestock Farmers,121311,Apiarist,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1213,Livestock Farmers,121312,Beef Cattle Farmer,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1213,Livestock Farmers,121313,Dairy Cattle Farmer,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1213,Livestock Farmers,121314,Deer Farmer,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1213,Livestock Farmers,121315,Goat Farmer,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1213,Livestock Farmers,121316,Horse Breeder,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1213,Livestock Farmers,121317,Mixed Livestock Farmer,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1213,Livestock Farmers,121318,Pig Farmer,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1213,Livestock Farmers,121321,Poultry Farmer,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1213,Livestock Farmers,121322,Sheep Farmer,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1213,Livestock Farmers,121399,Livestock Farmers nec,1,TRUE
1,MANAGERS,12,Farmers and Farm Managers,121,Farmers and Farm Managers,1214,Mixed Crop and Livestock Farmers,121411,Mixed Crop and Livestock Farmer,1,TRUE
1,MANAGERS,13,Specialist Managers,131,"Advertising, Public Relations and Sales Managers",1311,"Advertising, Public Relations and Sales Managers",131111,code retired (ANZSCO Revision 1),,FALSE
1,MANAGERS,13,Specialist Managers,131,"Advertising, Public Relations and Sales Managers",1311,"Advertising, Public Relations and Sales Managers",131112,Sales and Marketing Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,131,"Advertising, Public Relations and Sales Managers",1311,"Advertising, Public Relations and Sales Managers",131113,Advertising Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,131,"Advertising, Public Relations and Sales Managers",1311,"Advertising, Public Relations and Sales Managers",131114,Public Relations Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,132,Business Administration Managers,1321,Corporate Services Managers,132111,Corporate Services Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,132,Business Administration Managers,1322,Finance Managers,132211,Finance Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,132,Business Administration Managers,1323,Human Resource Managers,132311,Human Resource Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,132,Business Administration Managers,1324,Policy and Planning Managers,132411,Policy and Planning Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,132,Business Administration Managers,1325,Research and Development Managers,132511,Research and Development Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,133,"Construction, Distribution and Production Managers",1331,Construction Managers,133111,Construction Project Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,133,"Construction, Distribution and Production Managers",1331,Construction Managers,133112,Project Builder,1,FALSE
1,MANAGERS,13,Specialist Managers,133,"Construction, Distribution and Production Managers",1332,Engineering Managers,133211,Engineering Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,133,"Construction, Distribution and Production Managers",1333,"Importers, Exporters and Wholesalers",133311,Importer or Exporter,1,FALSE
1,MANAGERS,13,Specialist Managers,133,"Construction, Distribution and Production Managers",1333,"Importers, Exporters and Wholesalers",133312,Wholesaler,1,FALSE
1,MANAGERS,13,Specialist Managers,133,"Construction, Distribution and Production Managers",1334,Manufacturers,133411,Manufacturer,1,FALSE
1,MANAGERS,13,Specialist Managers,133,"Construction, Distribution and Production Managers",1335,Production Managers,133511,Production Manager (Forestry),1,FALSE
1,MANAGERS,13,Specialist Managers,133,"Construction, Distribution and Production Managers",1335,Production Managers,133512,Production Manager (Manufacturing),1,FALSE
1,MANAGERS,13,Specialist Managers,133,"Construction, Distribution and Production Managers",1335,Production Managers,133513,Production Manager (Mining),1,FALSE
1,MANAGERS,13,Specialist Managers,133,"Construction, Distribution and Production Managers",1336,"Supply, Distribution and Procurement Managers",133611,Supply and Distribution Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,133,"Construction, Distribution and Production Managers",1336,"Supply, Distribution and Procurement Managers",133612,Procurement Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,134,"Education, Health and Welfare Services Managers",1341,Child Care Centre Managers,134111,Child Care Centre Manager,1,TRUE
1,MANAGERS,13,Specialist Managers,134,"Education, Health and Welfare Services Managers",1342,Health and Welfare Services Managers,134211,Medical Administrator \ Medical Superintendent,1,TRUE
1,MANAGERS,13,Specialist Managers,134,"Education, Health and Welfare Services Managers",1342,Health and Welfare Services Managers,134212,Nursing Clinical Director,1,TRUE
1,MANAGERS,13,Specialist Managers,134,"Education, Health and Welfare Services Managers",1342,Health and Welfare Services Managers,134213,Primary Health Organisation Manager,1,TRUE
1,MANAGERS,13,Specialist Managers,134,"Education, Health and Welfare Services Managers",1342,Health and Welfare Services Managers,134214,Welfare Centre Manager,1,TRUE
1,MANAGERS,13,Specialist Managers,134,"Education, Health and Welfare Services Managers",1342,Health and Welfare Services Managers,134299,Health and Welfare Services Managers nec,1,TRUE
1,MANAGERS,13,Specialist Managers,134,"Education, Health and Welfare Services Managers",1343,School Principals,134311,School Principal,1,TRUE
1,MANAGERS,13,Specialist Managers,134,"Education, Health and Welfare Services Managers",1344,Other Education Managers,134411,Faculty Head,1,TRUE
1,MANAGERS,13,Specialist Managers,134,"Education, Health and Welfare Services Managers",1344,Other Education Managers,134412,Regional Education Manager,1,TRUE
1,MANAGERS,13,Specialist Managers,134,"Education, Health and Welfare Services Managers",1344,Other Education Managers,134499,Education Managers nec,1,TRUE
1,MANAGERS,13,Specialist Managers,135,ICT Managers,1351,ICT Managers,135111,Chief Information Officer,1,TRUE
1,MANAGERS,13,Specialist Managers,135,ICT Managers,1351,ICT Managers,135112,ICT Project Manager,1,TRUE
1,MANAGERS,13,Specialist Managers,135,ICT Managers,1351,ICT Managers,135199,ICT Managers nec,1,TRUE
1,MANAGERS,13,Specialist Managers,139,Miscellaneous Specialist Managers,1391,Commissioned Officers (Management),139111,Commissioned Defence Force Officer,1,FALSE
1,MANAGERS,13,Specialist Managers,139,Miscellaneous Specialist Managers,1391,Commissioned Officers (Management),139112,Commissioned Fire Officer,1,FALSE
1,MANAGERS,13,Specialist Managers,139,Miscellaneous Specialist Managers,1391,Commissioned Officers (Management),139113,Commissioned Police Officer,1,FALSE
1,MANAGERS,13,Specialist Managers,139,Miscellaneous Specialist Managers,1392,Senior Non-commissioned Defence Force Members,139211,Senior Non-commissioned Defence Force Member,1,FALSE
1,MANAGERS,13,Specialist Managers,139,Miscellaneous Specialist Managers,1399,Other Specialist Managers,139911,Arts Administrator or Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,139,Miscellaneous Specialist Managers,1399,Other Specialist Managers,139912,Environmental Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,139,Miscellaneous Specialist Managers,1399,Other Specialist Managers,139913,Laboratory Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,139,Miscellaneous Specialist Managers,1399,Other Specialist Managers,139914,Quality Assurance Manager,1,FALSE
1,MANAGERS,13,Specialist Managers,139,Miscellaneous Specialist Managers,1399,Other Specialist Managers,139915,Sports Administrator,1,FALSE
1,MANAGERS,13,Specialist Managers,139,Miscellaneous Specialist Managers,1399,Other Specialist Managers,139999,Specialist Managers nec,1,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",141,Accommodation and Hospitality Managers,1411,Cafe and Restaurant Managers,141111,Cafe or Restaurant Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",141,Accommodation and Hospitality Managers,1412,Caravan Park and Camping Ground Managers,141211,Caravan Park and Camping Ground Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",141,Accommodation and Hospitality Managers,1413,Hotel and Motel Managers,141311,Hotel or Motel Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",141,Accommodation and Hospitality Managers,1414,Licensed Club Managers,141411,Licensed Club Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",141,Accommodation and Hospitality Managers,1419,Other Accommodation and Hospitality Managers,141911,Bed and Breakfast Operator,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",141,Accommodation and Hospitality Managers,1419,Other Accommodation and Hospitality Managers,141912,Retirement Village Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",141,Accommodation and Hospitality Managers,1419,Other Accommodation and Hospitality Managers,141999,Accommodation and Hospitality Managers nec,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",142,Retail Managers,1421,Retail Managers,142111,Retail Manager (General),2,TRUE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",142,Retail Managers,1421,Retail Managers,142112,Antique Dealer,2,TRUE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",142,Retail Managers,1421,Retail Managers,142113,Betting Agency Manager,2,TRUE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",142,Retail Managers,1421,Retail Managers,142114,Hair or Beauty Salon Manager,2,TRUE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",142,Retail Managers,1421,Retail Managers,142115,Post Office Manager,2,TRUE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",142,Retail Managers,1421,Retail Managers,142116,Travel Agency Manager,2,TRUE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",149,"Miscellaneous Hospitality, Retail and Service Managers",1491,"Amusement, Fitness and Sports Centre Managers",149111,Amusement Centre Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",149,"Miscellaneous Hospitality, Retail and Service Managers",1491,"Amusement, Fitness and Sports Centre Managers",149112,Fitness Centre Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",149,"Miscellaneous Hospitality, Retail and Service Managers",1491,"Amusement, Fitness and Sports Centre Managers",149113,Sports Centre Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",149,"Miscellaneous Hospitality, Retail and Service Managers",1492,Call or Contact Centre and Customer Service Managers,149211,Call or Contact Centre Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",149,"Miscellaneous Hospitality, Retail and Service Managers",1492,Call or Contact Centre and Customer Service Managers,149212,Customer Service Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",149,"Miscellaneous Hospitality, Retail and Service Managers",1493,Conference and Event Organisers,149311,Conference and Event Organiser,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",149,"Miscellaneous Hospitality, Retail and Service Managers",1494,Transport Services Managers,149411,Fleet Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",149,"Miscellaneous Hospitality, Retail and Service Managers",1494,Transport Services Managers,149412,Railway Station Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",149,"Miscellaneous Hospitality, Retail and Service Managers",1494,Transport Services Managers,149413,Transport Company Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",149,"Miscellaneous Hospitality, Retail and Service Managers",1499,"Other Hospitality, Retail and Service Managers",149911,Boarding Kennel or Cattery Operator,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",149,"Miscellaneous Hospitality, Retail and Service Managers",1499,"Other Hospitality, Retail and Service Managers",149912,Cinema or Theatre Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",149,"Miscellaneous Hospitality, Retail and Service Managers",1499,"Other Hospitality, Retail and Service Managers",149913,Facilities Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",149,"Miscellaneous Hospitality, Retail and Service Managers",1499,"Other Hospitality, Retail and Service Managers",149914,Financial Institution Branch Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",149,"Miscellaneous Hospitality, Retail and Service Managers",1499,"Other Hospitality, Retail and Service Managers",149915,Equipment Hire Manager,2,FALSE
1,MANAGERS,14,"Hospitality, Retail and Service Managers",149,"Miscellaneous Hospitality, Retail and Service Managers",1499,"Other Hospitality, Retail and Service Managers",149999,"Hospitality, Retail and Service Managers nec",2,FALSE
2,PROFESSIONALS,21,Arts and Media Professionals,211,Arts Professionals,2111,"Actors, Dancers and Other Entertainers",211111,Actor,1,FALSE
2,PROFESSIONALS,21,Arts and Media Professionals,211,Arts Professionals,2111,"Actors, Dancers and Other Entertainers",211112,Dancer or Choreographer,1,FALSE
2,PROFESSIONALS,21,Arts and Media Professionals,211,Arts Professionals,2111,"Actors, Dancers and Other Entertainers",211113,Entertainer or Variety Artist,1,FALSE
2,PROFESSIONALS,21,Arts and Media Professionals,211,Arts Professionals,2111,"Actors, Dancers and Other Entertainers",211199,"Actors, Dancers and Other Entertainers nec",1,FALSE
2,PROFESSIONALS,21,Arts and Media Professionals,211,Arts Professionals,2112,Music Professionals,211211,Composer,1,FALSE
2,PROFESSIONALS,21,Arts and Media Professionals,211,Arts Professionals,2112,Music Professionals,211212,Music Director,1,FALSE
2,PROFESSIONALS,21,Arts and Media Professionals,211,Arts Professionals,2112,Music Professionals,211213,Musician (Instrumental),1,FALSE
2,PROFESSIONALS,21,Arts and Media Professionals,211,Arts Professionals,2112,Music Professionals,211214,Singer,1,FALSE
2,PROFESSIONALS,21,Arts and Media Professionals,211,Arts Professionals,2112,Music Professionals,211299,Music Professionals nec,1,FALSE
2,PROFESSIONALS,21,Arts and Media Professionals,211,Arts Professionals,2113,Photographers,211311,Photographer,2,FALSE
2,PROFESSIONALS,21,Arts and Media Professionals,211,Arts Professionals,2114,Visual Arts and Crafts Professionals,211411,Painter (Visual Arts),1,FALSE
2,PROFESSIONALS,21,Arts and Media Professionals,211,Arts Professionals,2114,Visual Arts and Crafts Professionals,211412,Potter or Ceramic Artist,1,FALSE
2,PROFESSIONALS,21,Arts and Media Professionals,211,Arts Professionals,2114,Visual Arts and Crafts Professionals,211413,Sculptor,1,FALSE
2,PROFESSIONALS,21,Arts and Media Professionals,211,Arts Professionals,2114,Visual Arts and Crafts Professionals,211499,Visual Arts and Crafts Professionals nec,1,FALSE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2121,"Artistic Directors, and Media Producers and Presenters",212111,Artistic Director,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2121,"Artistic Directors, and Media Producers and Presenters",212112,Media Producer (excluding Video),1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2121,"Artistic Directors, and Media Producers and Presenters",212113,Radio Presenter,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2121,"Artistic Directors, and Media Producers and Presenters",212114,Television Presenter,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2122,"Authors, and Book and Script Editors",212211,Author,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2122,"Authors, and Book and Script Editors",212212,Book or Script Editor,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2123,"Film, Television, Radio and Stage Directors",212311,"Art Director (Film, Television or Stage)",1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2123,"Film, Television, Radio and Stage Directors",212312,"Director (Film, Television, Radio or Stage)",1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2123,"Film, Television, Radio and Stage Directors",212313,Director of Photography,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2123,"Film, Television, Radio and Stage Directors",212314,Film and Video Editor,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2123,"Film, Television, Radio and Stage Directors",212315,Program Director (Television or Radio),1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2123,"Film, Television, Radio and Stage Directors",212316,Stage Manager,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2123,"Film, Television, Radio and Stage Directors",212317,Technical Director,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2123,"Film, Television, Radio and Stage Directors",212318,Video Producer,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2123,"Film, Television, Radio and Stage Directors",212399,"Film, Television, Radio and Stage Directors nec",1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2124,Journalists and Other Writers,212411,Copywriter,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2124,Journalists and Other Writers,212412,Newspaper or Periodical Editor,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2124,Journalists and Other Writers,212413,Print Journalist,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2124,Journalists and Other Writers,212414,Radio Journalist,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2124,Journalists and Other Writers,212415,Technical Writer,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2124,Journalists and Other Writers,212416,Television Journalist,1,TRUE
2,PROFESSIONALS,21,Arts and Media Professionals,212,Media Professionals,2124,Journalists and Other Writers,212499,Journalists and Other Writers nec,1,TRUE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",221,"Accountants, Auditors and Company Secretaries",2211,Accountants,221111,Accountant (General),1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",221,"Accountants, Auditors and Company Secretaries",2211,Accountants,221112,Management Accountant,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",221,"Accountants, Auditors and Company Secretaries",2211,Accountants,221113,Taxation Accountant,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",221,"Accountants, Auditors and Company Secretaries",2212,"Auditors, Company Secretaries and Corporate Treasurers",221211,Company Secretary,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",221,"Accountants, Auditors and Company Secretaries",2212,"Auditors, Company Secretaries and Corporate Treasurers",221212,Corporate Treasurer,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",221,"Accountants, Auditors and Company Secretaries",2212,"Auditors, Company Secretaries and Corporate Treasurers",221213,External Auditor,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",221,"Accountants, Auditors and Company Secretaries",2212,"Auditors, Company Secretaries and Corporate Treasurers",221214,Internal Auditor,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",222,"Financial Brokers and Dealers, and Investment Advisers",2221,Financial Brokers,222111,Commodities Trader,2,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",222,"Financial Brokers and Dealers, and Investment Advisers",2221,Financial Brokers,222112,Finance Broker,2,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",222,"Financial Brokers and Dealers, and Investment Advisers",2221,Financial Brokers,222113,Insurance Broker,2,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",222,"Financial Brokers and Dealers, and Investment Advisers",2221,Financial Brokers,222199,Financial Brokers nec,2,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",222,"Financial Brokers and Dealers, and Investment Advisers",2222,Financial Dealers,222211,Financial Market Dealer,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",222,"Financial Brokers and Dealers, and Investment Advisers",2222,Financial Dealers,222212,Futures Trader,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",222,"Financial Brokers and Dealers, and Investment Advisers",2222,Financial Dealers,222213,Stockbroking Dealer,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",222,"Financial Brokers and Dealers, and Investment Advisers",2222,Financial Dealers,222299,Financial Dealers nec,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",222,"Financial Brokers and Dealers, and Investment Advisers",2223,Financial Investment Advisers and Managers,222311,Financial Investment Adviser,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",222,"Financial Brokers and Dealers, and Investment Advisers",2223,Financial Investment Advisers and Managers,222312,Financial Investment Manager,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",223,Human Resource and Training Professionals,2231,Human Resource Professionals,223111,Human Resource Adviser,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",223,Human Resource and Training Professionals,2231,Human Resource Professionals,223112,Recruitment Consultant,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",223,Human Resource and Training Professionals,2231,Human Resource Professionals,223113,Workplace Relations Adviser,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",223,Human Resource and Training Professionals,2232,ICT Trainers,223211,ICT Trainer,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",223,Human Resource and Training Professionals,2233,Training and Development Professionals,223311,Training and Development Professional,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2241,"Actuaries, Mathematicians and Statisticians",224111,Actuary,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2241,"Actuaries, Mathematicians and Statisticians",224112,Mathematician,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2241,"Actuaries, Mathematicians and Statisticians",224113,Statistician,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2242,"Archivists, Curators and Records Managers",224211,Archivist,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2242,"Archivists, Curators and Records Managers",224212,Gallery or Museum Curator,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2242,"Archivists, Curators and Records Managers",224213,Health Information Manager,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2242,"Archivists, Curators and Records Managers",224214,Records Manager,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2243,Economists,224311,Economist,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2244,Intelligence and Policy Analysts,224411,Intelligence Officer,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2244,Intelligence and Policy Analysts,224412,Policy Analyst,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2245,Land Economists and Valuers,224511,Land Economist,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2245,Land Economists and Valuers,224512,Valuer,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2246,Librarians,224611,Librarian,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2247,Management and Organisation Analysts,224711,Management Consultant,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2247,Management and Organisation Analysts,224712,Organisation and Methods Analyst,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2249,Other Information and Organisation Professionals,224911,Electorate Officer,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2249,Other Information and Organisation Professionals,224912,Liaison Officer,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2249,Other Information and Organisation Professionals,224913,Migration Agent \ Immigration Consultant,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2249,Other Information and Organisation Professionals,224914,Patents Examiner,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",224,Information and Organisation Professionals,2249,Other Information and Organisation Professionals,224999,Information and Organisation Professionals nec,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",225,"Sales, Marketing and Public Relations Professionals",2251,Advertising and Marketing Professionals,225111,Advertising Specialist,1,FALSE
2,PROFESSIONALS,22,"Business, Human Resource and Marketing Professionals",225,"Sales, Marketing and Public Relations Professionals",2251,Advertising and Marketing Professionals,225112,Market Research Analyst,1,FALSE
